language_table	sid	zh_hits	ko_hits	zh	ko_new	notes
t_language.xml	309049	宗族	가문	负责建造宗族产业设施时，需求的金属（加工品）-20%	가문 산업 시설 건설 담당 시, 요구 금속(가공품) -20%	merged_from_huax_draft; fine_term_fix
t_language.xml	309113	名		获得{ref=114013}技能：循名责实	{ref=114013} 기술 획득: 순명책실	merged_from_huax_draft
t_language.xml	309512	宗族	가문	【后续版本开放】\n在宗族产业内负责科技研究时，执行时间-30%	【후속 버전 개방】\n가문 산업 내에서 기술 연구 담당 시, 집행 시간 -30%	merged_from_huax_draft; fine_term_fix
t_language.xml	309513	宗族	가문	【后续版本开放】\n在宗族产业内负责科技研究时，科技点数+10%	【후속 버전 개방】\n가문 산업 내에서 기술 연구 담당 시, 기술 점수 +10%	merged_from_huax_draft; fine_term_fix
t_language.xml	309514	宗族	가문	【后续版本开放】\n作为宗主时，宗族成员阅读的文书是你已完成的，则其阅读速度+50%	【후속 버전 개방】\n종주일 때, 가문 구성원이 읽는 문서가 당신이 이미 완료한 것이라면 읽기 속도 +50%	merged_from_huax_draft; fine_term_fix
t_language.xml	309534	宗族	가문	在宗族产业，负责【设施建造】时，需求的木材、石材数量-20%	가문 산업에서 【시설 건설】 담당 시, 요구되는 목재, 석재 수량 -20%	merged_from_huax_draft; fine_term_fix
t_language.xml	309535	宗族	가문	在宗族产业，负责【设施建造】时，需求的织物、矿物数量-20%	가문 산업에서 【시설 건설】 담당 시, 요구되는 직물, 광물 수량 -20%	merged_from_huax_draft; fine_term_fix
t_language.xml	309536	宗族	가문	在宗族产业内负责【木工生产】、【营建生产】时，获得的技艺经验+5%	가문 산업 내에서 【목공 생산】, 【영건 생산】 담당 시, 획득하는 기예 경험치 +5%	merged_from_huax_draft; fine_term_fix
t_language.xml	309537	宗族	가문	在宗族产业内负责【木工生产】、【营建生产】时，获得的三元经验+10%	가문 산업 내에서 【목공 생산】, 【영건 생산】 담당 시, 획득하는 삼원 경험치 +10%	merged_from_huax_draft; fine_term_fix
t_language.xml	309538	宗族	가문	在宗族产业，负责【设施建造】时，建设时间-20%	가문 산업에서 【시설 건설】 담당 시, 건설 시간 -20%	merged_from_huax_draft; fine_term_fix
t_language.xml	309539	宗族	가문	在宗族产业内负责【木工生产】、【营建生产】时，生产队列上限+5	가문 산업 내에서 【목공 생산】, 【영건 생산】 담당 시, 생산 대기열 상한 +5	merged_from_huax_draft; fine_term_fix
t_language.xml	309559	宗族	가문	【后续版本开放】\n在宗族产业内负责【外出采集】时，采集时间-30%	【후속 버전 개방】\n가문 산업 내에서 【외출 채집】 담당 시, 채집 시간 -30%	merged_from_huax_draft; fine_term_fix
t_language.xml	309560	宗族	가문	在宗族产业内负责【医术生产】时，获得的技艺经验+5%	가문 산업 내에서 【의술 생산】 담당 시, 획득하는 기예 경험치 +5%	merged_from_huax_draft; fine_term_fix
t_language.xml	309561	宗族	가문	【后续版本开放】\n在宗族产业内负责【外出采集】时，获得的三元经验+10%	【후속 버전 개방】\n가문 산업 내에서 【외출 채집】 담당 시, 획득하는 삼원 경험치 +10%	merged_from_huax_draft; fine_term_fix
t_language.xml	309562	宗族	가문	在宗族产业内负责【医术生产】时，获得的三元经验+10%	가문 산업 내에서 【의술 생산】 담당 시, 획득하는 삼원 경험치 +10%	merged_from_huax_draft; fine_term_fix
t_language.xml	309563	宗族	가문	【后续版本开放】\n在宗族产业内负责【外出采集】时，获得的材料+10%	【후속 버전 개방】\n가문 산업 내에서 【외출 채집】 담당 시, 획득하는 재료 +10%	merged_from_huax_draft; fine_term_fix
t_language.xml	309564	宗族	가문	在宗族产业内负责【医术生产】时，生产队列上限+5	가문 산업 내에서 【의술 생산】 담당 시, 생산 대기열 상한 +5	merged_from_huax_draft; fine_term_fix
t_language.xml	309582	宗族	가문	在宗族产业内负责【锻造生产】时，获得的技艺经验+5%	가문 산업 내에서 【단조 생산】 담당 시, 획득하는 기예 경험치 +5%	merged_from_huax_draft; fine_term_fix
t_language.xml	309583	宗族	가문	在宗族产业内负责【派遣任务】时，执行时间-30%	가문 산업 내에서 【파견 임무】 담당 시, 집행 시간 -30%	merged_from_huax_draft; fine_term_fix
t_language.xml	309584	宗族	가문	在宗族产业内负责【锻造生产】时，获得的三元经验+10%	가문 산업 내에서 【단조 생산】 담당 시, 획득하는 삼원 경험치 +10%	merged_from_huax_draft; fine_term_fix
t_language.xml	309585	宗族	가문	在宗族产业内负责【派遣任务】时，成功率+20%	가문 산업 내에서 【파견 임무】 담당 시, 성공률 +20%	merged_from_huax_draft; fine_term_fix
t_language.xml	309586	宗族	가문	在宗族产业内负责【锻造生产】时，生产队列上限+5	가문 산업 내에서 【단조 생산】 담당 시, 생산 대기열 상한 +5	merged_from_huax_draft; fine_term_fix
t_language.xml	309589	名		获得口才技能：循名责实	언변 기술 획득: 순명책실	merged_from_huax_draft; fine_term_fix; broad_context_fix
t_language.xml	309606	宗族	가문	在宗族产业内负责【外出狩猎】时，执行时间-30%	가문 산업 내에서 【외출 수렵】 담당 시, 집행 시간 -30%	merged_from_huax_draft; fine_term_fix
t_language.xml	309607	宗族	가문	在宗族产业内负责【外出狩猎】时，成功率+20%	가문 산업 내에서 【외출 수렵】 담당 시, 성공률 +20%	merged_from_huax_draft; fine_term_fix
t_language.xml	309608	宗族	가문	在宗族产业内负责【外出狩猎】时，获得的经验值+10%	가문 산업 내에서 【외출 수렵】 담당 시, 획득 경험치 +10%	merged_from_huax_draft; fine_term_fix
t_language.xml	309628	宗族	가문	在宗族产业内负责【庖厨生产】时，获得的技艺经验+5%	가문 산업 내에서 【포주 생산】 담당 시, 획득하는 기예 경험치 +5%	merged_from_huax_draft; fine_term_fix
t_language.xml	309629	宗族	가문	在宗族产业内负责【农田设施】时，作物成长速度+30%	가문 산업 내에서 【농전 시설】 담당 시, 작물 성장 속도 +30%	merged_from_huax_draft; fine_term_fix
t_language.xml	309630	宗族	가문	在宗族产业内负责【养殖设施】时，牲畜成长速度+30%	가문 산업 내에서 【양식 시설】 담당 시, 가축 성장 속도 +30%	merged_from_huax_draft; fine_term_fix
t_language.xml	309631	宗族	가문	在宗族产业内负责【庖厨生产】时，获得的三元经验+10%	가문 산업 내에서 【포주 생산】 담당 시, 획득하는 삼원 경험치 +10%	merged_from_huax_draft; fine_term_fix
t_language.xml	309632	宗族	가문	在宗族产业内负责【养殖设施】时，幼畜数量额外+1	가문 산업 내에서 【양식 시설】 담당 시, 새끼 가축 수량 추가 +1	merged_from_huax_draft; fine_term_fix
t_language.xml	309633	宗族	가문	在宗族产业内负责【庖厨生产】时，生产队列上限+5	가문 산업 내에서 【포주 생산】 담당 시, 생산 대기열 상한 +5	merged_from_huax_draft; fine_term_fix
t_language.xml	309653	宗族	가문	【后续版本开放】\n在宗族产业内负责外交行动时，执行时间-30%	【후속 버전 개방】\n가문 산업 내에서 외교 활동 담당 시, 집행 시간 -30%	merged_from_huax_draft; fine_term_fix
t_language.xml	309654	宗族	가문	在宗族产业内负责【织造生产】时，获得的技艺经验+5%	가문 산업 내에서 【직조 생산】 담당 시, 획득하는 기예 경험치 +5%	merged_from_huax_draft; fine_term_fix
t_language.xml	309655	宗族	가문	【后续版本开放】\n在宗族产业内负责外交行动时，成功率+20%	【후속 버전 개방】\n가문 산업 내에서 외교 활동 담당 시, 성공률 +20%	merged_from_huax_draft; fine_term_fix
t_language.xml	309656	宗族	가문	【后续版本开放】\n在宗族产业内负责外交行动时，获得经验值+10%	【후속 버전 개방】\n가문 산업 내에서 외교 활동 담당 시, 획득 경험치 +10%	merged_from_huax_draft; fine_term_fix
t_language.xml	309657	宗族	가문	在宗族产业内负责【织造生产】时，获得的三元经验+10%	가문 산업 내에서 【직조 생산】 담당 시, 획득하는 삼원 경험치 +10%	merged_from_huax_draft; fine_term_fix
t_language.xml	309658	宗族	가문	在宗族产业内负责【织造生产】时，生产队列上限+5	가문 산업 내에서 【직조 생산】 담당 시, 생산 대기열 상한 +5	merged_from_huax_draft; fine_term_fix
t_language.xml	309679	宗族	가문	【后续版本开放】\n在宗族产业内负责获取商业订单时，执行时间-30%	【후속 버전 개방】\n가문 산업 내에서 상업 주문 획득 담당 시, 집행 시간 -30%	merged_from_huax_draft; fine_term_fix
t_language.xml	309680	宗族	가문	【后续版本开放】\n在宗族产业内负责获取商业订单时，获得经验值+10%	【후속 버전 개방】\n가문 산업 내에서 상업 주문 획득 담당 시, 획득 경험치 +10%	merged_from_huax_draft; fine_term_fix
t_language.xml	309681	宗族	가문	【后续版本开放】\n在宗族产业内负责获取商业订单时，高价值订单的出现几率提升	【후속 버전 개방】\n가문 산업 내에서 상업 주문 획득 담당 시, 고가치 주문의 출현 확률 향상	merged_from_huax_draft; fine_term_fix
t_language.xml	309701	宗族	가문	【后续版本开放】\n在宗族产业内负责灵气提取时，执行时间-30%	【후속 버전 개방】\n가문 산업 내에서 영기 추출 담당 시, 집행 시간 -30%	merged_from_huax_draft; fine_term_fix
t_language.xml	309702	宗族	가문	【后续版本开放】\n在宗族产业内负责灵气提取时，获得经验值+10%	【후속 버전 개방】\n가문 산업 내에서 영기 추출 담당 시, 획득 경험치 +10%	merged_from_huax_draft; fine_term_fix
t_language.xml	309703	宗族	가문	【后续版本开放】\n在宗族产业内负责灵气提取时，灵气产量+15%	【후속 버전 개방】\n가문 산업 내에서 영기 추출 담당 시, 영기 생산량 +15%	merged_from_huax_draft; fine_term_fix
t_language.xml	313746	名		击杀一名角色时，恢复1点闪避点数	인물 처치 시, 회피 점수 1점 회복	merged_from_huax_draft; antigravity_modern_tone_merge
t_language.xml	315204		세가	季春芳歇，莺飞草长，生于斯时，命主勃发。	계춘의 꽃향기가 머물고 꾀꼬리 날고 풀이 무성하니, 이때 태어난 명주는 기세가 발랄하다.	merged_from_huax_draft
t_language.xml	315217		이름	西据关河，水曰雍水，是为雍州。其地拥沃野、尚耕战，其人实而法、自求强。	서쪽으로 관하에 의지하고 물 이름은 옹수라 하니, 이곳이 옹주다. 그 땅은 비옥한 들판을 품고 농사와 전쟁을 숭상하며, 그 사람들은 성실하고 법을 지키며 스스로 강해지기를 힘쓴다.	merged_from_huax_draft
t_language.xml	315219		이름	南抵衡阳，山曰荆山，是为荆州。其地连江汉、包云梦，其人信而睦、自奋发。	남으로는 형양에 이르고 산 이름은 형산이라 하니, 이곳이 형주다. 그 땅은 강한과 이어지고 운몽을 품었으며, 그 사람들은 신의 있고 화목하며 스스로 분발한다.	merged_from_huax_draft
t_language.xml	315220		이름	界于济河，水曰沇水，是为兖州。其地衍丰饶、宜桑麻，其人忠而厚、重然诺。	제하 사이에 경계하고 물 이름은 연수라 하니, 이곳이 연주다. 그 땅은 풍요로움이 넘쳐 뽕나무와 삼을 재배하기 좋고, 그 사람들은 충성스럽고 후덕하며 약속을 중시한다.	merged_from_huax_draft
t_language.xml	315226	氏		氏：	성:	merged_from_huax_draft; priority5_misc; priority5_encoding_repair
t_language.xml	315227	名		名：	명:	merged_from_huax_draft; priority5_misc; priority5_encoding_repair
t_language.xml	315397		성씨	源于白虎，起于舜帝。承虞立姓，开宗衍脉。	백호에서 기원하여 순제로부터 시작되었다. 우나라를 이어 성씨를 세우고 종파를 열어 맥을 이었다.	merged_from_huax_draft
t_language.xml	315398		성씨	源于朱雀，起于少昊。鸟官纪时，立姓东夷。	주작에서 기원하여 소호로부터 시작되었다. 조관으로 때를 기록하고 동이에 성씨를 세웠다.	merged_from_huax_draft
t_language.xml	315399		성씨	源于玄武，起于后缗。承夏立姓，开宗衍祀。	현무에서 기원하여 후민으로부터 시작되었다. 하나라를 이어 성씨를 세우고 종파를 열어 제사를 이었다.	merged_from_huax_draft
t_language.xml	315404	宗族	가문	秦国贵族本是上下一心，即便你的宗族在秦国经营多年，身份显赫，也从未想过取而代之。直到一场重大的变法触及了贵族们的诸多利益，秦国的国力虽然因此强盛，随之而来的反噬便是你的家族趁机取代了秦王的位置。	진나라 귀족들은 본래 위아래가 한마음이었으며, 당신의 가문가 진나라에서 수년간 기반을 닦아 신분이 현격했음에도 결코 왕위를 대신할 생각은 하지 않았습니다. 그러다 중대한 변법이 귀족들의 수많은 이익을 건드렸고, 진나라의 국력은 그로 인해 강성해졌으나 뒤따라온 반발을 틈타 당신의 가문이 진왕의 자리를 차지하게 되었습니다.	merged_from_huax_draft; fine_term_fix; broad_josa_term_fix
